permno,month,usdret,realizedvol,log_vol,debt_at,lnmcap,beta,Treated,Post,DiD
75592,2008-10,-0.2523,0.0753638234341427,-2.5854279144099706,0.55826735,15.67137845585339,0.830132692194823,0,1,0
75592,2008-11,-0.0341,0.0756014973721571,-2.5822791894827817,0.55826735,15.59656151013863,0.7794255270032944,0,1,0
75592,2008-12,-0.0239,0.0625829659873759,-2.7712621467322696,0.55826735,15.572388571429489,0.7283565779312887,0,1,0
75592,2009-01,-0.1143,0.0476861592777246,-3.0431140850855147,0.56029284,15.45103699995048,0.7742537143056489,0,1,0
75592,2009-02,-0.1339,0.0426013394467236,-3.1558695837897623,0.56029284,15.286646861217465,0.8091922649147086,0,1,0
75592,2009-03,0.1083,0.0596408082466515,-2.819415237087363,0.56029284,15.370009016844094,0.8174140497722963,0,1,0
75592,2009-04,0.1875,0.0475051586239902,-3.046916971228058,0.6202929,15.541816598765804,0.8274656795384109,0,1,0
75592,2009-05,0.0159,0.037498424241244,-3.28345636712214,0.6202929,15.54561845480512,0.7897227947371979,0,1,0
75592,2009-06,-0.1405,0.0266634307868818,-3.6244622858312576,0.6202929,15.39415775642507,0.7692175697520859,0,1,0
75819,2006-01,-0.0443,0.0212933876474043,-3.8493586935519466,0.68142605,14.965801976575822,0.314846801359708,1,0,0
75819,2006-02,0.0131,0.0074238027561737,-4.903063852254511,0.68142605,14.984314421609376,0.4136732332569357,1,0,0
75819,2006-03,0.0831,0.0107988046507646,-4.528319831462259,0.68142605,15.052274501886528,0.4260730872191977,1,0,0
75819,2006-04,-0.0154,0.0120008482534014,-4.42277794390895,0.6830176,15.037131166681007,0.4257213585014445,1,0,0
75819,2006-05,-0.007,0.0157628174602675,-4.150101437670754,0.6830176,15.03153840737072,0.4311811444027115,1,0,0
75819,2006-06,0.0566,0.0117817965023382,-4.441199607943346,0.6830176,15.074971047907365,0.4328097224662969,1,0,0
75819,2006-07,0.0546,0.0112394893988725,-4.4883218626950105,0.6967795,15.128271456483606,0.4260071437356766,1,0,0
75819,2006-08,0.1209,0.0093678452660605,-4.670472170109587,0.6967795,15.242409457962657,0.4502819611958853,1,0,0
75819,2006-09,-0.0278,0.0080234810013451,-4.8253829112038895,0.6967795,15.203977447434507,0.4328183999086023,1,0,0
75819,2006-10,0.0114,0.0108002712308614,-4.528184031198665,0.70760196,15.216472901329524,0.3850097352965496,1,0,0
75819,2006-11,-0.0008,0.0176612564576222,-4.036381939246432,0.70760196,15.215702979566863,0.416765115028848,1,0,0
75819,2006-12,0.0967,0.0095904279190791,-4.646989769697613,0.70760196,15.29868399480015,0.4422557538046625,1,0,0
75819,2007-01,0.0929,0.0075001016503637,-4.892838705149892,0.71468353,15.38748567120854,0.4436430485533628,1,0,0
75819,2007-02,-0.0091,0.0123942966873586,-4.390518856745948,0.71468353,15.398667792850086,0.4699436784235784,1,0,0
75819,2007-03,-0.0704,0.0165480672642402,-4.101485965595476,0.71468353,15.314488970319978,0.5067137252729559,1,0,0
75819,2007-04,0.0007,0.0077691265383195,-4.857597535552274,0.71579474,15.315586537515758,0.5113765295648702,1,0,0
75819,2007-05,0.0047,0.0148834324123266,-4.207506603306676,0.71579474,15.544308927937095,0.5057288872063592,1,0,0
75819,2007-06,-0.133,0.0148679442489698,-4.208547776287158,0.71579474,15.388543788504574,0.5296950691285645,1,0,0
75819,2007-07,-0.1001,0.0226137236427457,-3.789198316170549,0.7213322,15.28303000439676,0.6592431727691104,1,0,0
75819,2007-08,0.1674,0.0280823171487448,-3.572615183686883,0.7213322,15.44073665057356,0.6109279362861628,1,0,0
75819,2007-09,0.0997,0.0130597474638184,-4.338220491935018,0.7213322,15.524328321481663,0.6896066996374132,1,0,0
75819,2007-10,0.036,0.0163258946824306,-4.11500280088456,0.57915354,15.56012834677662,0.7388318733619675,1,0,0
75819,2007-11,0.0166,0.0283032269460905,-3.564779454469835,0.57915354,15.576838998004767,0.6866533137910076,1,0,0
75819,2007-12,0.0487,0.0243791254260041,-3.714028028172773,0.57915354,15.613984517795712,0.6420387200083324,1,0,0
75819,2008-01,-0.0232,0.0300992168811273,-3.503256124804057,0.57716787,15.620474825493552,0.6478430283915992,1,0,0
75819,2008-02,-0.0538,0.0216300763399874,-3.8336705096666064,0.57716787,15.5706419757851,0.6985140841529014,1,0,0
75819,2008-03,0.0861,0.0200355698351969,-3.910246093312126,0.57716787,15.641927768884258,0.6601440521771644,1,0,0
75819,2008-04,0.0813,0.0189036326801048,-3.9684011700890616,0.58784634,15.720450546761429,0.6332753283015411,1,0,0
75819,2008-05,-0.0185,0.0157791881496452,-4.149063412945877,0.58784634,15.70252311142734,0.6086672494915686,1,0,0
75819,2008-06,-0.096,0.0233250207450527,-3.758228642857798,0.58784634,15.589580419596803,0.669402366475143,1,0,0
75819,2008-07,0.0538,0.0323301303117724,-3.431755656576383,0.55860394,15.642006054929327,0.6414156673336799,1,0,0
75819,2008-08,0.0125,0.0266848581305507,-3.623658985659651,0.55860394,15.68569893492941,0.6452490709556709,1,0,0
75819,2008-09,0.0994,0.0509707169584841,-2.9765039884453395,0.55860394,15.77010159881246,0.437163027863627,1,1,1
75819,2008-10,-0.2703,0.0666239832453322,-2.7086906574706298,0.56872195,15.45783098182887,0.7295601977038425,1,1,1
75819,2008-11,-0.3627,0.0859322896427848,-2.454195622570527,0.56872195,15.007271036474307,0.969402666560058,1,1,1
75819,2008-12,0.4831,0.1036260652236279,-2.266966385978761,0.56872195,15.38627957504564,1.0879644390990328,1,1,1
75819,2009-01,-0.1698,0.061828455163758,-2.7833915809452416,0.53919727,15.200197605547556,1.0862298539993345,1,1,1
75819,2009-02,-0.226,0.0580488518850755,-2.8464703490687,0.53919727,14.944731534444353,1.1650466401125237,1,1,1
75819,2009-03,0.072,0.0747187191058161,-2.5940246277966,0.53919727,14.992092280404284,1.1168418162028215,1,1,1
75819,2009-04,0.2667,0.0589957061482322,-2.8302906148734097,0.54552907,15.313696858480167,1.1218098618769283,1,1,1
75819,2009-05,0.0601,0.0441387613877202,-3.120416939541369,0.54552907,15.374001137211977,1.087599022828091,1,1,1
75819,2009-06,0.0004,0.0280965013699114,-3.5721102168028502,0.54552907,15.357394976795591,1.0855583725083715,1,1,1
76602,2006-01,0.1148,0.0105994460156875,-4.546953541900847,0.007675575,13.989485377461362,0.2634201678611088,0,0,0
76602,2006-02,-0.0303,0.0046921878717067,-5.361856308134317,0.007675575,13.952511814890778,0.2849635113231324,0,0,0
76602,2006-03,0.0568,0.0095088665008209,-4.655530599768213,0.007675575,13.998147664967023,0.2972752767879392,0,0,0
76602,2006-04,-0.071,0.0157619966411923,-4.150153512145975,0.017690366,13.924507284586706,0.3202770734444327,0,0,0
76602,2006-05,0.0231,0.0102456344782288,-4.580903568683873,0.017690366,13.94169090398002,0.3239173401265662,0,0,0
76602,2006-06,0.1155,0.0148891189617354,-4.207124603832966,0.017690366,14.046110243097782,0.3105298508335175,0,0,0
76602,2006-07,0.0169,0.0159017090822603,-4.141328686082195,0.017705254,14.062917361414163,0.3146549076814018,0,0,0
76602,2006-08,0.0187,0.0086110537981035,-4.7547085756853145,0.017705254,14.078690981590944,0.3080478449681808,0,0,0
76602,2006-09,-0.0087,0.0068324543781094,-4.986071317372869,0.017705254,14.065183940465818,0.3276375648436122,0,0,0
76602,2006-10,0.092,0.0096218806174719,-4.643715543028582,0.02947011,14.153231264921969,0.351109647755509,0,0,0
76602,2006-11,0.082,0.0129882764964262,-4.343708136361253,0.02947011,14.232516315856255,0.3426810427875633,0,0,0
76602,2006-12,-0.0035,0.0117198366546008,-4.446472432251147,0.02947011,14.224908502323643,0.3324701005844307,0,0,0
76602,2007-01,0.0636,0.0126987289686181,-4.366253371737224,0.029992625,14.286605697545808,0.3350177799034518,0,0,0
76602,2007-02,-0.0445,0.0155562577579811,-4.163292293143403,0.029992625,14.242073754549915,0.3755036044038325,0,0,0
76602,2007-03,-0.0146,0.0157507956368814,-4.150864398359026,0.029992625,14.223250330394212,0.3730344624280211,0,0,0
76602,2007-04,-0.023,0.0097509066162831,-4.630395012009892,0.04583338,14.200057056299396,0.3734867362823605,0,0,0
76602,2007-05,-0.0254,0.0142351586762071,-4.252040411408249,0.04583338,14.174845615661065,0.3643874714289383,0,0,0
76602,2007-06,-0.0497,0.0131049012496052,-4.334768977557157,0.04583338,14.116907256027243,0.3941083084263587,0,0,0
76602,2007-07,-0.1936,0.0154794724850133,-4.16824048859672,0.039504535,13.901701189901477,0.556860120817472,0,0,0
76602,2007-08,0.1057,0.0192700983278554,-3.9492006939297837,0.039504535,14.002813437344455,0.5229189222021134,0,0,0
76602,2007-09,0.014,0.0171131628629963,-4.06790735351536,0.039504535,14.008989019388608,0.546150840191453,0,0,0
76602,2007-10,0.0255,0.0197548129082389,-3.9243581257665703,0.039516777,14.03417489254851,0.5697487074716729,0,0,0
76602,2007-11,-0.0746,0.0188157460635652,-3.9730612031283967,0.039516777,13.956817870856469,0.7326408721329231,0,0,0
76602,2007-12,-0.0178,0.0202496645640833,-3.8996170503034127,0.039516777,13.930525276475285,0.7907458164494802,0,0,0
76602,2008-01,-0.0571,0.0259884307089575,-3.6501038127228034,0.039397374,13.87174243992832,0.8023969201225523,0,0,0
76602,2008-02,-0.0202,0.022523736896357,-3.793185552693462,0.039397374,13.806521426510916,0.8105949861920461,0,0,0
76602,2008-03,0.0781,0.0233615445334736,-3.756664004480392,0.039397374,13.873246021945429,0.7674234233632294,0,0,0
76602,2008-04,0.1029,0.0175165363217766,-4.044609911547554,0.04004067,13.971180186461837,0.8131831809571384,0,0,0
76602,2008-05,0.0045,0.016282412677926,-4.11766973049831,0.04004067,13.976348825941349,0.8361290728080679,0,0,0
76602,2008-06,-0.095,0.0207986126410026,-3.8728689944512036,0.04004067,13.868085550625562,0.8635802815706153,0,0,0
76602,2008-07,0.0194,0.0296747574247644,-3.5174585129169715,0.040532593,13.88727999788171,0.8647937258121362,0,0,0
76602,2008-08,0.0234,0.0191788059636275,-3.953949465707291,0.040532593,13.911128899372844,0.874881776731174,0,0,0
76602,2008-09,0.0782,0.0434191672424583,-3.1368542938393977,0.040532593,13.978820534501825,0.6397882425355063,0,1,0
76602,2008-10,-0.2141,0.0617575031289905,-2.78453980269378,0.040420763,13.737942528247844,0.8173590897928771,0,1,0
76602,2008-11,0.0528,0.0685861629352119,-2.679664471079578,0.040420763,13.790270634126422,0.6851116358691632,0,1,0
76602,2008-12,-0.0537,0.0605799139079371,-2.8037918945141795,0.040420763,13.72525640886784,0.6474861644197415,0,1,0
76602,2009-01,-0.0394,0.0442960138952764,-3.116860585770072,0.04016276,13.685049988389798,0.6511539903471338,0,1,0
76602,2009-02,-0.1981,0.0459534071126103,-3.0801272846679097,0.04016276,13.464332478545913,0.73485782700464,0,1,0
76602,2009-03,0.084,0.0554630750080686,-2.892037794820036,0.04016276,13.533131532801905,0.7347657550025457,0,1,0
76602,2009-04,0.1872,0.0443010164459871,-3.1167476575895954,0.04036417,13.704767526970183,0.7436094781800286,0,1,0
76602,2009-05,0.0256,0.0315263271795428,-3.4569322987455253,0.04036417,13.73316835430852,0.7158674728665403,0,1,0
76602,2009-06,0.0894,0.024418876224936,-3.712398829993358,0.04036417,13.810601447977405,0.720807698384625,0,1,0
77057,2006-01,0.0555,0.0095462541249655,-4.651606439658539,0.20004807,13.54196647152908,0.157378271258782,0,0,0
77057,2006-02,-0.0285,0.0103377461732004,-4.571953405305187,0.20004807,13.51308627110202,0.1155286623215988,0,0,0
77057,2006-03,-0.0278,0.0095591052785955,-4.650261146403728,0.20004807,13.468619028544428,0.2866995506555898,0,0,0
77057,2006-04,-0.0528,0.0134197470385602,-4.311027997201935,0.1997731,13.41442056506647,0.3417790159879157,0,0,0
77057,2006-05,0.1122,0.0188238376779658,-3.9726312507367436,0.1997731,13.522573100134489,0.3534083847307979,0,0,0
77057,2006-06,0.0228,0.0189513831054725,-3.965878363020956,0.1997731,13.527419335155232,0.3611722876435153,0,0,0
77057,2006-07,-0.0588,0.0175395232104524,-4.043298475392034,0.19924808,13.466864439431491,0.3893991873335436,0,0,0
77057,2006-08,0.0802,0.010472729718036,-4.5589805700257235,0.19924808,13.539305913785034,0.471355988628491,0,0,0
77057,2006-09,0.0538,0.0086204227854554,-4.753621148472712,0.19924808,13.574876396331655,0.5500098854660325,0,0,0
77057,2006-10,0.1345,0.0125510401187618,-4.377951738849547,0.19728754,13.701056442798595,0.5761459482333527,0,0,0
77057,2006-11,0.0423,0.0162242622469295,-4.121247487568802,0.19728754,13.742608627480609,0.6449217511418459,0,0,0
77057,2006-12,0.0128,0.0084731546203909,-4.770852393331948,0.19728754,13.727570750116064,0.5893558373249033,0,0,0
77057,2007-01,-0.0273,0.0075075637920769,-4.891844261029749,0.19670072,13.699919218785556,0.5886905702171398,0,0,0
77057,2007-02,-0.053,0.0113808744579184,-4.475821011591269,0.19670072,13.645505797061762,0.5716975137660493,0,0,0
77057,2007-03,0.0474,0.0206485582499327,-3.8801097804177096,0.19670072,13.676102548947314,0.5399776658574463,0,0,0
77057,2007-04,0.0823,0.014757316160218,-4.216016308306797,0.19059423,13.755212122943142,0.5532779313539962,0,0,0
77057,2007-05,0.046,0.0087267081083929,-4.741367058318856,0.19059423,13.800032346090964,0.5514097112907782,0,0,0
77057,2007-06,-0.0919,0.007385143034047,-4.9082849950012495,0.19059423,13.688010585416231,0.6263929457578931,0,0,0
77057,2007-07,-0.0038,0.0162962796075551,-4.1168184421565295,0.19346245,13.684220309242452,0.6168019170546065,0,0,0
77057,2007-08,-0.043,0.0248569238344144,-3.6946189401209315,0.19346245,13.640228739960918,0.6264131176735577,0,0,0
77057,2007-09,0.0387,0.0160546506874458,-4.131756708921463,0.19346245,13.66214294479361,0.7467039804039602,0,0,0
77057,2007-10,-0.0524,0.0239276660728883,-3.732719913248012,0.19263391,13.608309349489229,0.7431419597223325,0,0,0
77057,2007-11,-0.0297,0.0273278991757856,-3.599847150793439,0.19263391,13.57815631131854,0.7673318324974524,0,0,0
77057,2007-12,0.0292,0.0194145323624503,-3.9417334024934148,0.19263391,13.559689877476906,0.755002865333987,0,0,0
77057,2008-01,0.0595,0.027845495750916,-3.5810840581515704,0.021923011,13.617485284729586,0.690897107292206,0,0,0
77057,2008-02,0.0193,0.0250069492200089,-3.6886015239397496,0.021923011,13.636584541791796,0.7109191320665169,0,0,0
77057,2008-03,0.0581,0.0193606530296426,-3.94451246683261,0.021923011,13.673154629113366,0.6825495094527486,0,0,0
77057,2008-04,-0.0211,0.0159554131228896,-4.137957126582473,0.01899619,13.651808411093768,0.6891537709721435,0,0,0
77057,2008-05,0.0134,0.0170659957213725,-4.0706673495783985,0.01899619,13.667246020760238,0.7788947767061365,0,0,0
77057,2008-06,-0.0626,0.0144971480837406,-4.233803332780378,0.01899619,13.583513719199672,0.752268643546634,0,0,0
77057,2008-07,0.0835,0.0236225964192003,-3.7455515496479093,0.018512424,13.663691323205583,0.730467338466913,0,0,0
77057,2008-08,0.0586,0.010568594367951,-4.549868471107558,0.018512424,13.718726492523947,0.7420895150084754,0,0,0
77057,2008-09,0.0621,0.0221041927504177,-3.811987971238994,0.018512424,13.762992092308188,0.5799764867693769,0,1,0
77057,2008-10,-0.124,0.0498844772679878,-2.998045401412918,0.016643824,13.630546793612224,0.5465209018829285,0,1,0
77057,2008-11,-0.2468,0.0596100523195866,-2.819931056052539,0.016643824,13.347590676208013,0.6915696007323459,0,1,0
77057,2008-12,0.247,0.0676176104545584,-2.6938868201771573,0.016643824,13.543492915208835,0.7433372087136115,0,1,0
77057,2009-01,-0.0503,0.0371058516181109,-3.2939805962505653,0.012104817,13.4918733784587,0.7580493995887313,0,1,0
77057,2009-02,-0.0845,0.0412319112951683,-3.1885427764333794,0.012104817,13.396630368681643,0.7602566999825773,0,1,0
77057,2009-03,0.1497,0.0495159753025022,-3.005459928090826,0.012104817,13.515856573974691,0.7928827638348511,0,1,0
77057,2009-04,-0.0019,0.0390504696526235,-3.2429003758129777,0.008722266,13.513994029200823,0.5919030919947166,0,1,0
77057,2009-05,-0.0145,0.0256918772120991,-3.6615803988250435,0.008722266,13.499454648522232,0.5498630785395376,0,1,0
77057,2009-06,0.0314,0.0144481309700645,-4.237190217421649,0.008722266,13.509992947027904,0.5469200089016216,0,1,0
77129,2006-01,0.0938,0.0093540390458375,-4.671947045447524,0.4560588,15.891871805405144,0.2809380155549333,0,0,0
77129,2006-02,0.0239,0.0095447634337288,-4.651762606424941,0.4560588,15.91893224751615,0.2565041420886953,0,0,0
77129,2006-03,0.1311,0.0185849782005633,-3.9854016481922696,0.4560588,16.089653410090055,0.2828486840700439,0,0,0
77129,2006-04,-0.0782,0.0119044998750411,-4.430838809582096,0.48624626,16.00468855601736,0.2886128930190785,0,0,0
77129,2006-05,-0.0345,0.0148763379957737,-4.207983382299928,0.48624626,15.969606854874002,0.3223840986370013,0,0,0
77129,2006-06,0.0179,0.0138873863888105,-4.2767743048735785,0.48624626,15.987301538276729,0.3260482887141026,0,0,0
77129,2006-07,0.0844,0.0124708940947986,-4.38435782219741,0.4509223,16.060778887640577,0.3070005523655134,0,0,0
77129,2006-08,0.0589,0.0092210712473452,-4.686264060815226,0.4509223,16.118017172878996,0.3144143780818674,0,0,0
77129,2006-09,0.0318,0.0123533781550677,-4.393825718488684,0.4509223,16.149291932187424,0.3504265263470143,0,0,0
77129,2006-10,0.0448,0.0095532253225165,-4.650876451401033,0.46420047,16.188009507808022,0.3624132624446245,0,0,0
77129,2006-11,0.0439,0.0144259028531517,-4.238729879073358,0.46420047,16.230962922687592,0.3791251683511648,0,0,0
77129,2006-12,-0.0231,0.0084206002355126,-4.77707416639071,0.46420047,16.199645351777836,0.3913301253805479,0,0,0
77129,2007-01,0.1034,0.0114373259125088,-4.470873069260592,0.47062245,16.29808542459109,0.3962312164083706,0,0,0
77129,2007-02,0.0135,0.0162245776030582,-4.121228050440684,0.47062245,16.410474208389193,0.4012839612287272,0,0,0
77129,2007-03,-0.0304,0.0178215911992857,-4.0273445680366375,0.47062245,16.320357457930932,0.4029217418712067,0,0,0
77129,2007-04,-0.0064,0.0100933001227755,-4.5958834294323,0.45585403,16.308599812907193,0.3974764602610533,0,0,0
77129,2007-05,-0.037,0.0186055495606117,-3.984295379290764,0.45585403,16.272161907507748,0.390456370928021,0,0,0
77129,2007-06,-0.1776,0.020226285334871,-3.9007722662709527,0.45585403,16.076662522858975,0.4775511334026278,0,0,0
77129,2007-07,-0.01,0.0182218795076269,-4.005132236179302,0.45452863,16.0577313783106,0.4970666564876518,0,0,0
77129,2007-08,0.1471,0.0277312814863913,-3.5851942074257974,0.45452863,16.195086073144303,0.4525291661731316,0,0,0
77129,2007-09,0.0558,0.0226744570098174,-3.786516229912981,0.45452863,16.24939909128928,0.4584469707633318,0,0,0
77129,2007-10,-0.0728,0.0194083514421899,-3.9420518188348552,0.4859239,16.166058341437235,0.4721547458854297,0,0,0
77129,2007-11,-0.0489,0.0295540639664553,-3.521534016110559,0.4859239,16.11604138339481,0.5358963354193891,0,0,0
77129,2007-12,-0.0681,0.0309038077119104,-3.476875875747584,0.4859239,16.034562682738944,0.5612106883418764,0,0,0
77129,2008-01,-0.0151,0.0336385750418714,-3.392081803815243,0.4963235,16.019337475141878,0.5624553540920135,0,0,0
77129,2008-02,-0.058,0.0289911681978095,-3.540764040282,0.4963235,15.960152224920265,0.6118491475544855,0,0,0
77129,2008-03,0.1599,0.030599145951102,-3.486783180508002,0.4963235,16.109502455989507,0.5441653278322781,0,0,0
77129,2008-04,0.0291,0.026570630765469,-3.627948779730475,0.46345353,16.128218227372408,0.5612392331655986,0,0,0
77129,2008-05,-0.014,0.0171149581662747,-4.067802451275561,0.46345353,16.116431311713818,0.6344030644621712,0,0,0
77129,2008-06,-0.1227,0.0267231047958236,-3.6222267396156047,0.46345353,15.985474203065632,0.7381230031203594,0,0,0
77129,2008-07,0.0339,0.0436005323359018,-3.132685919162652,0.4812623,16.008700994641725,0.7073154452861607,0,0,0
77129,2008-08,0.0524,0.033082980985913,-3.408736298439521,0.4812623,16.059957315269394,0.7220204739901194,0,0,0
77129,2008-09,-0.0054,0.0523202088868336,-2.950372579355812,0.4812623,16.09548868020417,0.6357602115153588,0,1,0
77129,2008-10,-0.3768,0.0913521518531965,-2.39303344029767,0.49402246,15.60325826415459,1.0595746812119833,0,1,0
77129,2008-11,-0.3733,0.1202604735874573,-2.118095275348722,0.49402246,15.142033311472645,1.26860163558701,0,1,0
77129,2008-12,0.323,0.0995425675365924,-2.30716991186598,0.49402246,15.3981262534094,1.3596341364316429,0,1,0
77129,2009-01,-0.2133,0.0742013177762646,-2.600973369178573,0.4505715,15.1581570396763,1.4184656362377857,0,1,0
77129,2009-02,-0.3846,0.0705765515074947,-2.6510573212727517,0.4505715,14.690590407210996,1.5786523103427357,0,1,0
77129,2009-03,-0.139,0.0959442219219468,-2.343988278019175,0.4505715,14.540960384631386,1.3570190732526513,0,1,0
77129,2009-04,0.6352,0.0931722593482733,-2.3733052480738506,0.48489675,15.287580621692566,1.7027370986507877,0,1,0
77129,2009-05,-0.0275,0.0678717945636632,-2.69013472742459,0.48489675,15.29701393013474,1.601335572186535,0,1,0
77129,2009-06,-0.1403,0.0361775681890232,-3.319316015507708,0.48489675,15.145852789155848,1.585806008690243,0,1,0
77239,2006-01,0.1393,0.0102407253899886,-4.581382823013655,0.5912086,14.287386870144246,0.3530334324526976,1,0,0
77239,2006-02,0.0254,0.0097087002066061,-4.63473286695673,0.5912086,14.31250707895781,0.3637473511816478,1,0,0
77239,2006-03,0.1084,0.0108090545960722,-4.52737110757811,0.5912086,14.420007841712035,0.3661889214166378,1,0,0
77239,2006-04,-0.0927,0.0137389033586045,-4.287523809157467,0.6329169,14.325971515247524,0.3739158262191078,1,0,0
77239,2006-05,-0.0482,0.0139802639277367,-4.270108663403555,0.6329169,14.279016875319018,0.3981302514055586,1,0,0
77239,2006-06,0.0724,0.0136220045276254,-4.2960688137871,0.6329169,14.342288771841396,0.3881471620425528,1,0,0
77239,2006-07,0.0694,0.0145200323092108,-4.232226044435704,0.6349591,14.457880100636684,0.3851802925081634,1,0,0
77239,2006-08,0.0438,0.0107635829756781,-4.53158678937281,0.6349591,14.504389156075163,0.3819549242168464,1,0,0
77239,2006-09,-0.0405,0.0087037856307047,-4.743997217997132,0.6349591,14.456194939479984,0.4724014074297529,1,0,0
77239,2006-10,0.0677,0.0118204719495623,-4.437922339750332,0.6208942,14.521696468626327,0.4971087553370718,1,0,0
77239,2006-11,0.0402,0.0135849493496786,-4.2987927645113215,0.6208942,14.571013388305705,0.4947421183847432,1,0,0
77239,2006-12,0.0215,0.0096028062262247,-4.64569990799238,0.6208942,14.586186368551294,0.5033581774865191,1,0,0
77239,2007-01,0.0557,0.0111712017328156,-4.494416085939025,0.59708345,14.640368294431257,0.5035137995586201,1,0,0
77239,2007-02,-0.0424,0.0136021319345072,-4.297528738635443,0.59708345,14.597024980912789,0.5006975195961894,1,0,0
77239,2007-03,-0.0986,0.0168263879652381,-4.084806912634603,0.59708345,14.567899946423168,0.4954187652250871,1,0,0
77239,2007-04,0.0313,0.0114779058327407,-4.467331323481851,0.61933225,14.604905083597414,0.4971145399449688,1,0,0
77239,2007-05,-0.0437,0.0137912921930825,-4.283717886484849,0.61933225,14.567164118449536,0.5004673022840277,1,0,0
77239,2007-06,-0.0828,0.0168639311380404,-4.082578190001992,0.61933225,14.473207073799156,0.5770725444785023,1,0,0
77239,2007-07,-0.081,0.0192141967916334,-3.9521058569509955,0.60936123,14.388785941674232,0.6298666897971684,1,0,0
77239,2007-08,0.1427,0.02483663302781,-3.6954355774885608,0.60936123,14.524212867762584,0.5878917483428258,1,0,0
77239,2007-09,-0.0255,0.0184870722244694,-3.9906835898487887,0.60936123,14.490207229903447,0.59913432049163,1,0,0
77239,2007-10,-0.0072,0.0195086351688219,-3.936898082261983,0.61388594,14.48318680086746,0.6116188320217717,1,0,0
77239,2007-11,-0.1261,0.0224284855906607,-3.79742344986446,0.61388594,14.352464453999632,0.7812854809582664,1,0,0
77239,2007-12,-0.1185,0.0254013218766578,-3.6729540639237017,0.61388594,14.215605271282437,0.8586489330810796,1,0,0
77239,2008-01,0.0168,0.0305075221560191,-3.4897819977102733,0.6172489,14.232290689071917,0.82603817434283,1,0,0
77239,2008-02,-0.0434,0.0252854799273791,-3.6775249639153094,0.6172489,14.18796629559507,0.8405755025045634,1,0,0
77239,2008-03,0.108,0.0310785641246502,-3.4712369538854917,0.6172489,14.286293645853178,0.7925195837002985,1,0,0
77239,2008-04,0.1098,0.0233181729913782,-3.758522265707142,0.6227604,14.389854438825438,0.8672790879136993,1,0,0
77239,2008-05,0.0164,0.0148471408839739,-4.209947965336029,0.6227604,14.40639103209931,0.9964181755747546,1,0,0
77239,2008-06,-0.0855,0.0236237513983984,-3.74550265786043,0.6227604,14.307195710040666,0.9934930037005132,1,0,0
77239,2008-07,0.1325,0.0380696761467979,-3.2683372154062122,0.6285764,14.431656082163304,0.9772854548579212,1,0,0
77239,2008-08,0.0057,0.0218551020166262,-3.8233208827927756,0.6285764,14.43893492212086,0.9948765008771372,1,0,0
77239,2008-09,0.0415,0.04679781907515,-3.0619186781027277,0.6285764,14.536309188945635,0.7988295928362099,1,1,1
77239,2008-10,-0.2295,0.0717752781283856,-2.6342151779788865,0.632576,14.27560401830034,0.9436848814554242,1,1,1
77239,2008-11,-0.0444,0.0834407662279161,-2.4836182853510054,0.632576,14.242644355113468,0.8805117713083607,1,1,1
77239,2008-12,0.0459,0.0972044084300831,-2.3309392143252534,0.632576,14.275423320232102,0.8852333287747789,1,1,1
77239,2009-01,-0.1407,0.0625675553117125,-2.771508420987963,0.5988525,14.12376681292812,0.9121676732909332,1,1,1
77239,2009-02,-0.0523,0.0553156188625436,-2.894699971588154,0.5988525,14.060806913919617,0.8872463022259037,1,1,1
77239,2009-03,0.0081,0.0683902730146739,-2.6825246718538702,0.5988525,14.067024267498462,0.8133400975882027,1,1,1
77239,2009-04,0.2308,0.0699047514945463,-2.6606216564510885,0.5996475,14.323204595428368,0.8430467983620278,1,1,1
77239,2009-05,-0.0288,0.0572387102440987,-2.860524856970899,0.5996475,14.34780250666666,0.7798789989192012,1,1,1
77239,2009-06,0.0008,0.0257274502994193,-3.6601967520635195,0.5996475,14.335939971356838,0.7711275002269403,1,1,1
77857,2006-01,0.0596,0.0141681895013924,-4.256756003281031,0.5365106,13.524181844592295,1.1622063020675988,0,0,0
77857,2006-02,-0.013,0.0095708244559223,-4.649035927183848,0.5365106,13.516414095180416,0.9366182669201109,0,0,0
77857,2006-03,0.0835,0.009239420414124,-4.684276121040042,0.5365106,13.600355488592946,0.9233891864400472,0,0,0
77857,2006-04,-0.0706,0.0173238437289147,-4.055671476167169,0.5495822,13.516741208180552,1.035481719169726,0,0,0
77857,2006-05,-0.036,0.0167383426952605,-4.0900532214945065,0.5495822,13.480112909766056,0.995451297418384,0,0,0
77857,2006-06,0.0722,0.0175640455454339,-4.04190133317319,0.5495822,13.549808427013344,1.0025439019399898,0,0,0
77857,2006-07,0.0287,0.0201516156646244,-3.904470811936623,0.5294488,13.5603427606983,1.0034111222935858,0,0,0
77857,2006-08,0.1055,0.0085239958716879,-4.7648700490621785,0.5294488,13.6756340375253,0.9999418998910964,0,0,0
77857,2006-09,0.0162,0.0096891396228756,-4.636749647230463,0.5294488,13.691752586627382,1.2053918207778422,0,0,0
77857,2006-10,0.1246,0.0109158102840791,-4.517543055906063,0.52184653,13.828229330372048,1.270487428733694,0,0,0
77857,2006-11,0.0646,0.0123490450500279,-4.394176542782177,0.52184653,13.876793786381173,1.189015067930707,0,0,0
